"Strain","Well","cells_per_ml_start","FSCH_start","cells_per_ml_end","FSCH_end","Hours","Temperature","MicroResp_start","MicroResp_end","ATP_start","ATP_end","OD_start","OD_end","Plate","growth_rate","cell_volume_start","cell_volume_end","cell_diameter_start","cell_diameter_end","mean_diameter_start","mean_diameter_end","mean_volume_start","mean_volume_end","biomass_start","biomass_end","biomass_increase","growth_rate_biomass","CO2_raw","CO2_respired","Resp_rate","C_respired","Resp_rate_per_cell","Resp_rate_per_biomass","ATP_per_ml_start","ATP_per_cell_start","ATP_per_biomass_start","ATP_per_ml_end","ATP_per_cell_end","ATP_per_biomass_end","ATP_per_cell_change","ATP_per_biomass_change","Phylum","Class","Order","Family","Genus","Species","CUE","Gram_type","Motility","Spore_forming","Shape","Aero_anaero"
"21_RT_03","F02",8e+06,28899.649125,26400000,29749.7746212121,3,25,0.886520833333333,0.721374666666667,13146,57002,0.0215,0.03125,1,0.397974156157478,0.17068631226645,0.174868806476791,0.688229616621297,0.693805770875593,0.695794828488335,0.71958850492469,0.176377105779957,0.195097306488183,0.5004355980964,1.72603860181546,1.22560300371906,0.412701773649437,0.062135564767036,0.0134141406613593,0.00447138022045311,5.03030274800975,1.08800570182382e-07,1.69387220804587,0.0196670983604574,2.45838729505717e-09,0.0392999587464776,0.11604515515002,4.39564981628865e-09,0.0672320740845327,6.33860335511552e-10,0.00799307007807396,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.195911359978588,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","G02",3400000,29877.8517647059,10700000,36578.1042056075,3,25,0.886520833333333,0.763223108237548,7012,16332,0.0155,0.02125,1,0.382156103281915,0.175504788466379,0.210967895511992,0.694645856147418,0.73859423943866,0.695794828488335,0.71958850492469,0.176377105779957,0.195097306488183,0.21268512919097,0.699568675735813,0.486883546544843,0.396883720773873,0.055294403883006,0.00657297977732929,0.00219099325910976,2.46486741649848,1.29036181780222e-07,2.00923970098485,0.00919324232773311,2.70389480227444e-09,0.0432246596774451,0.0255727621438826,2.38997777045632e-09,0.0365550417433784,6.33860335511552e-10,0.00799307007807396,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.164947366034855,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","H02",2300000,29685.13,6200000,34717.8387096774,3,25,0.886520833333333,0.778259072580645,3247,6416,0.0175,0.02025,1,0.330546723038647,0.174548390339534,0.200683852076124,0.693381753032115,0.726392361709467,0.695794828488335,0.71958850492469,0.176377105779957,0.195097306488183,0.143875234452715,0.405357550426359,0.261482315973644,0.345274340530606,0.0531074398479037,0.004386015742227,0.001462005247409,1.64475590333512,1.39402224114332e-07,2.17181803573705,0.00362154235891666,1.57458363431159e-09,0.0251714089133728,0.00825638374006899,1.33167479678532e-09,0.0203681508618375,6.33860335511552e-10,0.00799307007807396,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.137171898729668,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","E02",77200000,35014.489507772,122600000,32466.1325122349,3,30,0.772229166666667,0.557497035465622,219309,279400,0.063,0.132,1,0.15417585549046,0.202300898558193,0.188689808217463,0.728338157497507,0.711622941020125,0.719714774114031,0.711405777717078,0.195200028119716,0.188517115645586,5.04851912146561,7.89606353386069,2.84754441239508,0.149089797141611,0.10441986064043,0.0496981455655598,0.0165660485218533,18.6368045870849,6.32895438507126e-08,0.975773162013402,0.592486296497164,7.67469295980783e-09,0.117358433679689,0.794207430870859,6.47803777219298e-09,0.100582705225846,-4.10222780065469e-10,-0.00511003707381699,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.1325404094145,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","F02",49200000,35745.7656504065,89800000,32065.5719376392,3,30,0.772229166666667,0.612527323298429,123366,160776,0.037,0.069,1,0.20056378393663,0.206324140294759,0.186607546741785,0.733134753520077,0.708995578869375,0.719714774114031,0.711405777717078,0.195200028119716,0.188517115645586,3.21745001005321,5.78357671566631,2.5661267056131,0.195477725587781,0.0857437226108661,0.0310220075359955,0.0103406691786652,11.6332528259983,5.74682070510769e-08,0.886176742028982,0.295356501390237,6.00318092256578e-09,0.0917983186894492,0.406937465243838,4.53159760850599e-09,0.0703608658188181,-4.10222780065469e-10,-0.00511003707381699,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.180721044880888,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","G02",30800000,31976.9688311688,5.4e+07,33718.1452592593,3,30,0.772229166666667,0.659698445855615,61325,101513,0.024,0.041,1,0.187156452194916,0.186149033823552,0.195297996669783,0.708414412216581,0.719835159377131,0.719714774114031,0.711405777717078,0.195200028119716,0.188517115645586,2.01417602255364,3.47787463971025,1.46369861715662,0.182070393846066,0.0734100894785061,0.0186883744036355,0.00622945813454517,7.00814040136331,5.65352885346123e-08,0.871747003138841,0.126777284102194,4.11614558773357e-09,0.0629425048668098,0.233287361781843,4.32013632929338e-09,0.067077564877749,-4.10222780065469e-10,-0.00511003707381699,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.172772241535384,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","H02",16200000,32061.9425925926,32800000,31482.247804878,3,30,0.772229166666667,0.701009085419411,32518,68968,0.019,0.028,1,0.235139091050587,0.186588750442742,0.183602696704243,0.708971773221959,0.70516943160168,0.719714774114031,0.711405777717078,0.195200028119716,0.188517115645586,1.05940427160289,2.11248681819438,1.05308254659149,0.230053032701737,0.0646454429293839,0.00992372785451328,0.00330790928483776,3.72139794544248,5.27136223089678e-08,0.812964649362062,0.0588396160771303,3.63207506648952e-09,0.0555402858515054,0.146138159968033,4.45543170634248e-09,0.0691782588697728,-4.10222780065469e-10,-0.00511003707381699,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.220564844352913,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_04","G03",2400000,12556.92,3800000,13288.95,3,30,0.772229166666667,0.746793423364076,971,1258,0.007,0.009,1,0.153177443126147,0.102707853442766,0.105275219651996,0.581034174368111,0.585835715101755,0.592765662269293,0.620623204384037,0.109055540860156,0.125164926961238,0.121623492299892,0.204549073618818,0.0829255813189262,0.173292590454261,0.0566265695435812,0.00190485446871053,0.000634951489570178,0.71432042576645,7.81555545654895e-08,1.49274126302938,0.000840495259272248,3.50206358030103e-10,0.00691063250510687,0.00114977689124136,3.02572866116147e-10,0.00562103201398016,1.54314401988186e-10,0.00253636938637699,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella","sp.",0.104015047528543,"Negative","Yes","No","Rod","Aerobic"
"21_RT_05","A10",67700000,115517.080029542,68900000,111077.0495791,6,10,0.929,0.696254797441365,71280,30089,0.1395,0.2985,1,0.00292833301689714,1.03837246247656,0.967823936037701,1.25637180031837,1.22724869461721,1.33814565791596,1.38323072257979,1.25461013035781,1.38574238730407,10.0011982957049,10.6314543093653,0.630256013660434,0.0101853465673285,0.0706945177240295,0.0229643579267225,0.00382739298778709,8.61163422252095,2.10147773527086e-08,0.139169602774626,0.152086584273802,2.24647834968689e-09,0.0152068361987301,0.0535640470345867,7.77417228368458e-10,0.005038261509284,-9.42932775407697e-10,-0.00655194163317367,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.0681955744500215,"Positive","No","No","Rod","Aerobic"
"21_RT_05","B10",36500000,124505.21630137,41400000,115594.525,6,10,0.929,0.737618025751073,31128,13287,0.0835,0.2005,1,0.0209947700404705,1.19151559118811,1.03963248055407,1.31532690110484,1.25687977837974,1.33814565791596,1.38323072257979,1.25461013035781,1.38574238730407,5.39207884480395,6.38813074612081,0.996051901316853,0.0282517835909017,0.0629972819049161,0.0152671221076092,0.00254452035126819,5.72517079035343,2.45303355481406e-08,0.162387407700519,0.0558101222126229,1.52904444418145e-09,0.0103503906042479,0.019922626420571,4.81222860400266e-10,0.00311869421781466,-9.42932775407697e-10,-0.00655194163317367,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.148195045307943,"Positive","No","No","Rod","Aerobic"
"21_RT_05","C10",1.8e+07,152026.094444444,18200000,135115.229175824,6,10,0.929,0.777564263322884,17472,8223,0.0405,0.1315,1,0.00184163936443108,1.75249169934089,1.390826335849,1.49584220434327,1.38492023607907,1.33814565791596,1.38323072257979,1.25461013035781,1.38574238730407,2.65910737551976,2.80830868549272,0.149201309972963,0.00909865291486206,0.0566982409836252,0.00896808118631817,0.0014946801977197,3.36303044486931,3.09674462552535e-08,0.205085644124203,0.0277481843685335,1.54156579825186e-09,0.0104351500146209,0.0111477353835891,6.12512933164239e-10,0.00396955485740459,-9.42932775407697e-10,-0.00655194163317367,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.042480485454088,"Positive","No","No","Rod","Aerobic"
"21_RT_05","D10",13900000,119888.019856115,16600000,177643.798192771,6,10,0.929,0.80062552742616,8199,6159,0.0265,0.1035,1,0.0295856425376417,1.1110927434517,2.41190429295777,1.28504172589737,1.66387418124315,1.33814565791596,1.38323072257979,1.25461013035781,1.38574238730407,2.05342180665137,2.56142440544941,0.508002598798037,0.0368426560880732,0.0534829145767934,0.00575275477948641,0.000958792463247735,2.1572830423074,2.36387425711939e-08,0.156455965777376,0.0111083785856283,7.9916392702362e-10,0.00540969154493561,0.00785791536662918,4.73368395580071e-10,0.0030677912453366,-9.42932775407697e-10,-0.00655194163317367,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.19059968318718,"Positive","No","No","Rod","Aerobic"
"21_RT_05","E04",26400000,135177.025871212,32400000,129221.406604938,4,15,0.863072916666667,0.722898661059551,8160,8264,0.0375,0.1455,1,0.0511986031615033,1.39204789215944,1.27757616885746,1.3853255737703,1.34626139812027,1.51771132522452,1.3986356223724,1.8304848841633,1.4325585402651,4.60176481050949,5.07269500636279,0.470930195853302,0.0243580878596825,0.0643501065676389,0.0114631006140249,0.00286577515350622,4.29866273025932,3.66809212086152e-08,0.222341241620906,0.0110444753971511,4.18351340801178e-10,0.00240005212172682,0.0112150257042169,3.46142768648669e-10,0.00221086142378945,-2.03538409561742e-11,8.81928177098768e-05,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.098735930539281,"Positive","No","No","Rod","Aerobic"
"21_RT_05","F04",15700000,138269.883057325,20700000,134178.970821256,4,15,0.863072916666667,0.747527648428405,4385,5015,0.0285,0.1015,1,0.0691182469792651,1.45410327682871,1.37240633531076,1.40561228300689,1.37877911805566,1.51771132522452,1.3986356223724,1.8304848841633,1.4325585402651,2.73665558806814,3.24088847628734,0.504232888219195,0.0422777316774444,0.0601380819811113,0.00725107602749726,0.00181276900687432,2.71915351031147,3.75886247800489e-08,0.227989179572824,0.00520934611258787,3.31805484878209e-10,0.00190354465329897,0.00612812808813823,2.9604483517576e-10,0.001890879039182,-2.03538409561742e-11,8.81928177098768e-05,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.156429551371515,"Positive","No","No","Rod","Aerobic"
"21_RT_05","G04",7700000,165547.362467532,9800000,147480.31755102,4,15,0.863072916666667,0.766144775487853,2458,3246,0.0175,0.0675,1,0.060290514204222,2.08305583191196,1.64976916655848,1.5845310820988,1.46602548519265,1.51771132522452,1.3986356223724,1.8304848841633,1.4325585402651,1.34218140306527,1.53433367476405,0.192152271698786,0.0334499989024012,0.0572218782713171,0.00433487231770306,0.00108371807942577,1.62557711913865,4.66699430435652e-08,0.282981576903729,0.00258585443183379,3.35825250887505e-10,0.00192660576724445,0.00362019282872339,3.69407431502387e-10,0.00235945602202865,-2.03538409561742e-11,8.81928177098768e-05,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.105710053799736,"Positive","No","No","Rod","Aerobic"
"21_RT_05","H04",5300000,182446.536037736,6900000,137944.265507246,4,15,0.863072916666667,0.776662755760826,1444,1755,0.0155,0.0435,1,0.0659536477612841,2.55150834629186,1.44748491602758,1.6953763620221,1.40347648812103,1.51771132522452,1.3986356223724,1.8304848841633,1.4325585402651,0.923839147564405,1.08029615876245,0.156457011198041,0.0391131324594636,0.0556668613060352,0.00277985535242121,0.000694963838105304,1.04244575715796,4.29706876736508e-08,0.260603974659305,0.00135855211782201,2.56330588268303e-10,0.00147055049724151,0.00172018563321741,2.49302265683682e-10,0.00159232782535115,-2.03538409561742e-11,8.81928177098768e-05,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.130500166758797,"Positive","No","No","Rod","Aerobic"
"21_RT_05","E05",26300000,91101.4605323194,34100000,93428.14771261,3,19,1.01835416666667,0.846977444066148,12401,21295,0.0415,0.10975,1,0.0865761483685835,0.689758711357893,0.718969327685252,1.09622455013317,1.11148578706419,1.19238817878512,1.19929649318404,0.887670133345693,0.903188322029002,3.33892352644231,4.3621620976827,1.0232385712404,0.0891064569476115,0.0458665995556229,0.0108790602769456,0.00362635342564852,4.07964760385458,4.52820738772889e-08,0.355267045038795,0.018326630176868,6.96830044747832e-10,0.00548878404423817,0.0352546128434668,1.03385961417791e-09,0.00808191260526402,3.08739708042507e-10,0.00237543621861044,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.200521535486014,"Positive","No","No","Rod","Aerobic"
"21_RT_05","F05",12200000,110907.842295082,18700000,98899.5868983957,3,19,1.01835416666667,0.892177601626016,6937,13125,0.0225,0.07975,1,0.142362524040443,0.965200545110615,0.790885793303326,1.22613882799065,1.14737412240865,1.19238817878512,1.19929649318404,0.887670133345693,0.903188322029002,1.5488542594143,2.39215340840664,0.843299148992342,0.144892832619471,0.0412520519693757,0.00626451269069835,0.00208817089689945,2.34919225901188,5.14518368383388e-08,0.403630338276382,0.0090743964744646,7.43802989710213e-10,0.00585878007521255,0.019629090060466,1.04968396045273e-09,0.00820561507112559,3.08739708042507e-10,0.00237543621861044,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.264150796734494,"Positive","No","No","Rod","Aerobic"
"21_RT_05","G05",8300000,93328.4557831325,10800000,116363.680925926,3,19,1.01835416666667,0.919222345132743,3881,6838,0.0105,0.04575,1,0.0877635397758733,0.717701138872013,1.05220190973035,1.11083188645874,1.26192483597145,1.19238817878512,1.19929649318404,0.887670133345693,0.903188322029002,1.05372871747039,1.38156453533646,0.327835817866072,0.0902938483549013,0.0388145599602135,0.00382702068153618,0.00127567356051206,1.43513275557607,5.03809322710639e-08,0.395269986801975,0.00449388348128173,5.41431744732738e-10,0.00426474424277805,0.00891793303131322,8.25734539936409e-10,0.00645495219601985,3.08739708042507e-10,0.00237543621861044,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.185956699855394,"Positive","No","No","Rod","Aerobic"
"21_RT_05","H05",3800000,127711.477368421,4900000,118570.712653061,3,19,1.01835416666667,0.945112931034483,2133,3754,0.0125,0.03175,1,0.0847447127947471,1.24958712036705,1.0888304597246,1.33635745055793,1.27640122729187,1.19238817878512,1.19929649318404,0.887670133345693,0.903188322029002,0.482430015227406,0.626820946587837,0.144390931360432,0.0872750213737743,0.0366768327910786,0.00168929351240122,0.000563097837467073,0.633485067150457,4.88041000685696e-08,0.382900936053341,0.00217810561746493,5.7318568880656e-10,0.00451486339720845,0.00431656280944158,8.80931185600323e-10,0.00688643676146949,3.08739708042507e-10,0.00237543621861044,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.185622042120908,"Positive","No","No","Rod","Aerobic"
"21_RT_05","E06",18200000,147192.225714286,23300000,143728.673991416,3,21,0.959375,0.817993421052632,12651,10797,0.03775,0.1195,1,0.0823439221629674,1.64339790115116,1.56807970680279,1.46413582945571,1.4414176557737,1.36014558769005,1.46293044303973,1.31751270940394,1.63934233663845,2.74688524005448,3.86988223715257,1.12299699709809,0.11425214904183,0.0487981681129624,0.00909830789833984,0.00303276929944661,3.41186546187744,5.50875262790895e-08,0.347118435996176,0.0187746165343702,1.03157233705331e-09,0.00683487473761293,0.0154987528425345,6.65182525430665e-10,0.00400496756561211,-2.97376459079767e-10,-0.00240461583907119,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.247636396309092,"Positive","No","No","Rod","Aerobic"
"21_RT_05","F06",8300000,125589.665662651,14200000,135476.302253521,3,21,0.959375,0.848055116033755,6963,7515,0.02475,0.0955,1,0.178995483268221,1.21095104984937,1.39797391085056,1.32244003551432,1.3872885913246,1.36014558769005,1.46293044303973,1.31751270940394,1.63934233663845,1.2527004116732,2.35846900289985,1.10576859122665,0.210903710147082,0.0453195550526029,0.00561969483798028,0.00187323161266009,2.10738556424261,6.39343216108607e-08,0.401942538190675,0.00911556596429071,1.0982609595531e-09,0.00727673263243788,0.00999710081538767,7.0402118418223e-10,0.00423880950018667,-2.97376459079767e-10,-0.00240461583907119,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.344138045585043,"Positive","No","No","Rod","Aerobic"
"21_RT_05","G06",4e+06,114622.91,5600000,160519.670714286,3,21,0.959375,0.882103164225941,3683,3612,0.01575,0.0485,1,0.112157412207071,1.02389811102498,1.95568447485195,1.25050674858599,1.55155338070757,1.36014558769005,1.46293044303973,1.31751270940394,1.63934233663845,0.603711041770215,0.930100451847828,0.326389410077613,0.144065639085932,0.041807667556277,0.00210780734165442,0.000702602447218139,0.790427753120406,5.54077070791464e-08,0.348888401058939,0.00421797576215058,1.05449394053764e-09,0.00698674609260507,0.00411978704303415,7.3567625768467e-10,0.00442940010925635,-2.97376459079767e-10,-0.00240461583907119,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.292249636585986,"Positive","No","No","Rod","Aerobic"
"21_RT_05","H06",2600000,137947.81,3500000,148309.176,3,21,0.959375,0.887900052465897,2216,2536,0.01275,0.0335,1,0.0990838411559771,1.44755685151406,1.66819149755292,1.40349973720418,1.47146214435307,1.36014558769005,1.46293044303973,1.31751270940394,1.63934233663845,0.392412177150639,0.581312782404893,0.188900605254253,0.130992068034839,0.0412502806838821,0.00155042046925951,0.000516806823086503,0.581407675972316,6.40090064587854e-08,0.403173900604685,0.0022810741598663,8.77336215333194e-10,0.00581295457350357,0.00268547177101214,7.6727764886061e-10,0.00461966750481958,-2.97376459079767e-10,-0.00240461583907119,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","coeliaca",0.245227280892612,"Positive","No","No","Rod","Aerobic"
